name,total amount (4/1),rc_qty,rc_price,shopify_qty,shopify_price,__key__,shopify value,rc value,notes,touched_rc,touched_shopify,rare_find_id,pending_rc_update,inventory_item_id,variant_id,pending_shopify_update,shopify_inventory_id,__orig_idx__,slug
V Powers International Tin [Pikachu V],,0.0,39.99,1.0,32.25,v powers international tin [pikachu v],,,,True,True,16480.0,False,55041.0,46650030391516.0,False,48747040833756.0,685,v-powers-international-tin-pikachu-v-621a818c
Vaporeon VMAX Premium Collection,6.0,1.0,289.99,1.0,284.99,vaporeon vmax premium collection,659.97,499.98,,True,True,12644.0,False,41049.0,46430057890012.0,False,48528420995292.0,686,vaporeon-vmax-premium-collection-7d7210df
Venusaur VMAX Battle Box,,2.0,84.99,2.0,83.25,venusaur vmax battle box,,,,True,True,16688.0,False,44570.0,46545217945820.0,False,48643445031132.0,687,venusaur-vmax-battle-box-ef2258e2
Vivid Voltage Booster Box,3.0,0.0,229.99,0.0,222.49,vivid voltage booster box,190.0,0.0,,True,True,12404.0,False,40174.0,46189024182492.0,False,48287310708956.0,688,vivid-voltage-booster-box-be4519a9
Vivid Voltage Booster Pack,10.0,21.0,7.49,21.0,7.0,vivid voltage booster pack,0.0,0.0,,True,True,12156.0,False,38412.0,46188964577500.0,False,48287251103964.0,689,vivid-voltage-booster-pack-9a0888ac
Vivid Voltage Build & Battle Box,,2.0,49.95,2.0,49.0,vivid voltage build & battle box,,,,True,True,16168.0,False,54415.0,46625825161436.0,False,48722896322780.0,690,vivid-voltage-build-battle-box-5bd2eeeb
Vivid Voltage Elite Trainer Box,3.0,0.0,84.95,1.0,81.25,vivid voltage elite trainer box,0.0,0.0,,True,True,12115.0,False,38373.0,46410914562268.0,False,48509258105052.0,691,vivid-voltage-elite-trainer-box-7abadd16
Vivid Voltage Single Pack Blister [Grookey],,0.0,9.95,,,vivid voltage single pack blister [grookey],,,,True,,13360.0,False,44535.0,,False,,692,vivid-voltage-single-pack-blister-grookey-00240d67
Vivid Voltage Single Pack Blister [Scorbunny],2.0,1.0,12.95,0.0,0.0,vivid voltage single pack blister [scorbunny],,19.98,,True,True,13359.0,False,44543.0,46664378679516.0,False,48761161580764.0,693,vivid-voltage-single-pack-blister-scorbunny-6015d496
Vivid Voltage Sleeved Booster Pack,10.0,0.0,8.95,1.0,7.75,vivid voltage sleeved booster pack,,69.9,,True,True,12112.0,False,38368.0,46489589154012.0,False,48587884036316.0,694,vivid-voltage-sleeved-booster-pack-2647a478
VMAX Dragons Premium Collection,,0.0,199.99,1.0,175.25,vmax dragons premium collection,,,,True,True,16483.0,False,55044.0,46649987006684.0,False,48746997448924.0,695,vmax-dragons-premium-collection-43e74070
White Flare Binder Collection,,0.0,59.99,5.0,58.75,white flare binder collection,,,,True,True,16607.0,False,56002.0,46636234965212.0,False,48733296132316.0,696,white-flare-binder-collection-4b52d1fe
White Flare Booster Bundle,,0.0,69.99,0.0,67.99,white flare booster bundle,,,,True,True,16608.0,False,56001.0,46636235194588.0,False,48733296361692.0,697,white-flare-booster-bundle-d30484cd
White Flare Elite Trainer Box,,0.0,149.99,0.0,149.99,white flare elite trainer box,,,,True,True,16605.0,False,56004.0,46636234997980.0,False,48733296165084.0,698,white-flare-elite-trainer-box-1c9abe14
White Flare Tech Sticker Collection,,0.0,49.99,10.0,43.49,white flare tech sticker collection,,,,True,True,16606.0,False,56003.0,46636238733532.0,False,48733299900636.0,699,white-flare-tech-sticker-collection-b57c24c6
Zacian V-UNION Special Collection,,2.0,99.95,2.0,91.25,zacian v-union special collection,,,,True,True,16418.0,False,38834.0,46647287021788.0,False,48744304967900.0,700,pokemon-zacian-vunion-special-collection-dd549aea
2009 Pokemon Japanese Soulsilver Coll. Lugia Legend-Holo #029 & #030 PSA 10 (Sequential Cert),,,,1.0,1200.0,2009 pokemon japanese soulsilver coll. lugia legend-holo #029 & #030 psa 10 (sequential cert),,,,,,,False,,46659023732956.0,False,48755827048668.0,701,
2020 Pokemon SWSH FA/Charizard VMAX Champion's Path-Secret #074,,,,1.0,320.0,2020 pokemon swsh fa/charizard vmax champion's path-secret #074,,,,,,,False,,46659162046684.0,False,48755965362396.0,702,
2022 Pokemon SWSH FA/Charizard V Brilliant Stars #154 PSA 10,,,,1.0,420.0,2022 pokemon swsh fa/charizard v brilliant stars #154 psa 10,,,,,,,False,,46659116269788.0,False,48755919585500.0,703,
Champion's Path Pin Collection [Hulbury Gym],,,,0.0,42.75,champion's path pin collection [hulbury gym],,,,,,,False,,46650229096668.0,False,48747220467932.0,704,
Champion's Path Pin Collection [Motostoke Gym],,,,0.0,53.75,champion's path pin collection [motostoke gym],,,,,,,False,,46650229129436.0,False,48747220500700.0,705,
Champion’s Path Pin Collection Display [Sealed],,,,0.0,401.75,champion’s path pin collection display [sealed],,,,,,,False,,46412561416412.0,False,48510910333148.0,706,
Combined Powers Premium Collection,,,,0.0,78.49,combined powers premium collection,,,,,,,False,,46417260773596.0,False,48515606675676.0,707,
Crimson Invasion Booster Box,,,,0.0,429.25,crimson invasion booster box,,,,,,,False,,46526833066204.0,False,48625072865500.0,708,
Crimson Invasion Prerelease Kit,,,,0.0,48.99,crimson invasion prerelease kit,,,,,,,False,,46650226376924.0,False,48747217748188.0,709,
Crown Zenith Pin Collection [Set of 3],,,,0.0,137.25,crown zenith pin collection [set of 3],,,,,,,False,,46544930898140.0,False,48643157754076.0,710,
Destined Rivals Sleeved Booster Pack,,,,0.0,8.25,destined rivals sleeved booster pack,,,,,,,False,,46602539172060.0,False,48700047098076.0,711,
Dominaria United Collector Booster Box,,,,0.0,222.25,dominaria united collector booster box,,,,,,,False,,46411622678748.0,False,48509966352604.0,712,
Eevee Evolutions Premium Collection,,,,0.0,190.0,eevee evolutions premium collection,,,,,,,False,,46412550373596.0,False,48510899290332.0,713,
Eternatus VMAX Premium Collection,,,,0.0,82.25,eternatus vmax premium collection,,,,,,,False,,46430063362268.0,False,48528426467548.0,714,
Evolving Skies Sleeved Booster Pack [Assorted Art],,,,0.0,42.25,evolving skies sleeved booster pack [assorted art],,,,,,,False,,46545186816220.0,False,48643413901532.0,715,
Fallout Collector Booster Box,,,,0.0,979.75,fallout collector booster box,,,,,,,False,,46411624775900.0,False,48509968449756.0,716,
Food and Fellowship Commander Deck,,,,0.0,53.75,food and fellowship commander deck,,,,,,,False,,46426466549980.0,False,48524810780892.0,717,
Foundations Play Booster Box,,,,0.0,137.25,foundations play booster box,,,,,,,False,,46411646402780.0,False,48509990076636.0,718,
Fusion Strike Sleeved Booster Pack,,,,0.0,19.49,fusion strike sleeved booster pack,,,,,,,False,,46413743816924.0,False,48512092799196.0,719,
Galar Partners International Tin [Inteleon V],,,,0.0,71.25,galar partners international tin [inteleon v],,,,,,,False,,46430058840284.0,False,48528421945564.0,720,
Galar Partners International Tin [Rillaboom V],,,,0.0,75.49,galar partners international tin [rillaboom v],,,,,,,False,,46430059266268.0,False,48528422371548.0,721,
Hidden Fates Poké Ball Collection [Shiny Zoroark GX],,,,0.0,405.75,hidden fates poké ball collection [shiny zoroark gx],,,,,,,False,,46430058086620.0,False,48528421191900.0,722,
Ikoria: Lair of Behemoths Booster Box,,,,0.0,161.75,ikoria: lair of behemoths booster box,,,,,,,False,,46411625955548.0,False,48509969629404.0,723,
Japanese Super Electric Breaker Booster Box,,,,0.0,105.99,japanese super electric breaker booster box,,,,,,,False,,46412594643164.0,False,48510943559900.0,724,
Japanese Terastal Festival ex Booster Box,,,,0.0,115.99,japanese terastal festival ex booster box,,,,,,,False,,46412568854748.0,False,48510917771484.0,725,
Legendary Birds Pin 3-Pack Blister [Zapdos],,,,0.0,129.99,legendary birds pin 3-pack blister [zapdos],,,,,,,False,,46427111588060.0,False,48525455818972.0,726,
Lost Caverns of Ixalan Collector Booster Box,,,,0.0,396.99,lost caverns of ixalan collector booster box,,,,,,,False,,46411625562332.0,False,48509969236188.0,727,
Lost Origin Sleeved Booster Pack [Assorted Art],,,,0.0,12.25,lost origin sleeved booster pack [assorted art],,,,,,,False,,46545170956508.0,False,48643398041820.0,728,
Lost Thunder Booster Box,,,,0.0,1420.99,lost thunder booster box,,,,,,,False,,46526834082012.0,False,48625073881308.0,729,
Marshadow Figure Collection,,,,0.0,145.0,marshadow figure collection,,,,,,,False,,46410679877852.0,False,48509023191260.0,730,
Mimikyu ex Showcase,,,,0.0,47.99,mimikyu ex showcase,,,,,,,False,,46412601819356.0,False,48510950736092.0,731,
Murders at Karlov Manor Play Booster Box,,,,0.0,123.49,murders at karlov manor play booster box,,,,,,,False,,46411624349916.0,False,48509968023772.0,732,
One Piece - Awakening of the New Era - OP05 Booster Box,,,,0.0,248.99,one piece - awakening of the new era - op05 booster box,,,,,,,False,,46526938546396.0,False,48625178443996.0,733,
"One Piece 3 Booster Box  Bundle (OP1, OP2, OP5)",,,,0.0,870.0,"one piece 3 booster box  bundle (op1, op2, op5)",,,,,,,False,,46486072623324.0,False,48584368849116.0,734,
One Piece Start Deck 12: Zoro and Sanji,,,,0.0,30.25,one piece start deck 12: zoro and sanji,,,,,,,False,,46489281855708.0,False,48587576901852.0,735,
One Piece Starter Deck 12 - Zoro and Sanji,,,,0.0,30.25,one piece starter deck 12 - zoro and sanji,,,,,,,False,,46586364494044.0,False,48683959222492.0,736,
Paldea Collection [Fuecoco / Miraidon],,,,0.0,67.49,paldea collection [fuecoco / miraidon],,,,,,,False,,46413620084956.0,False,48511969067228.0,737,
Paldea Evolved Booster Box Case,,,,0.0,1250.0,paldea evolved booster box case,,,,,,,False,,46189055934684.0,False,48287344656604.0,738,
Paldean Fates Premium Collection [Meowscarada],,,,0.0,137.25,paldean fates premium collection [meowscarada],,,,,,,False,,46489597968604.0,False,48587892850908.0,739,
Paldean Fates Tech Sticker Collection,,,,0.0,24.99,paldean fates tech sticker collection,,,,,,,False,,46417258578140.0,False,48515604545756.0,740,
Paldean Fates Tin [Iron Treads],,,,0.0,57.75,paldean fates tin [iron treads],,,,,,,False,,46489597673692.0,False,48587892555996.0,741,
Paradox Rift Pokémon Center Elite Trainer Box [Roaring Moon],,,,0.0,142.0,paradox rift pokémon center elite trainer box [roaring moon],,,,,,,False,,46189058490588.0,False,48287347212508.0,742,
Paradox Rift Pokemon Center Elite Trainer Box [Roaring Moon],,,,0.0,142.0,paradox rift pokemon center elite trainer box [roaring moon],,,,,,,False,,46489597509852.0,False,48587892392156.0,743,
Phantom Forces 3-Pack Blister [Darkrai],,,,0.0,299.99,phantom forces 3-pack blister [darkrai],,,,,,,False,,46426862911708.0,False,48525207142620.0,744,
Phantom Forces Single Pack Blister [MJ Holdings],,,,0.0,199.99,phantom forces single pack blister [mj holdings],,,,,,,False,,46426936115420.0,False,48525280346332.0,745,
Pokemon Stacking Tin: Dragon,,,,0.0,34.99,pokemon stacking tin: dragon,,,,,,,False,,46545120362716.0,False,48643347218652.0,746,
Pokemon Stacking Tin: Ogerpon,,,,0.0,24.49,pokemon stacking tin: ogerpon,,,,,,,False,,46545117413596.0,False,48643344269532.0,747,
Pokemon Stacking Tin: Paradox Pokemon,,,,0.0,29.49,pokemon stacking tin: paradox pokemon,,,,,,,False,,46545113612508.0,False,48643340468444.0,748,
Pokemon Stacking Tin: Psychic,,,,0.0,27.25,pokemon stacking tin: psychic,,,,,,,False,,46545105027292.0,False,48643331883228.0,749,
Ravnica Remastered Collector Booster Box,,,,0.0,699.75,ravnica remastered collector booster box,,,,,,,False,,46411625890012.0,False,48509969563868.0,750,
Shadow Rider Calyrex V Box,,,,0.0,46.0,shadow rider calyrex v box,,,,,,,False,,46545337352412.0,False,48643564437724.0,751,
Shimmering Skies Illumineer’s Trove,,,,0.0,40.75,shimmering skies illumineer’s trove,,,,,,,False,,46426464223452.0,False,48524808454364.0,752,
Shining Fates Collection [Shiny Cramorant V],,,,0.0,43.0,shining fates collection [shiny cramorant v],,,,,,,False,,46545316184284.0,False,48643543269596.0,753,
Shining Fates Mad Party Pin Collection [Dedenne],,,,0.0,31.49,shining fates mad party pin collection [dedenne],,,,,,,False,,46430173855964.0,False,48528536928476.0,754,
Shining Legends Pin Collection [Zoroark],,,,0.0,210.75,shining legends pin collection [zoroark],,,,,,,False,,46427103887580.0,False,48525448118492.0,755,
Shining Legends Raichu GX Special Collection,,,,0.0,240.0,shining legends raichu gx special collection,,,,,,,False,,46426463895772.0,False,48524808126684.0,756,
Small But Mighty Premium Collection Box,,,,0.0,371.49,small but mighty premium collection box,,,,,,,False,,46410732273884.0,False,48509075587292.0,757,
Stellar Crown Pokemon Center Elite Trainer Box,,,,0.0,139.25,stellar crown pokemon center elite trainer box,,,,,,,False,,46545252417756.0,False,48643479503068.0,758,
Strong Bonds Tin [Blissey],,,,0.0,34.25,strong bonds tin [blissey],,,,,,,False,,46545242292444.0,False,48643469377756.0,759,
Sun & Moon Base Booster Box,,,,0.0,685.99,sun & moon base booster box,,,,,,,False,,46489592529116.0,False,48587887411420.0,760,
The Lord of the Rings: Tales of Middle-earth Collector Booster Box,,,,0.0,979.99,the lord of the rings: tales of middle-earth collector booster box,,,,,,,False,,46411644928220.0,False,48509988602076.0,761,
Triple Whammy Tin [Tyranitar],,,,0.0,25.49,triple whammy tin [tyranitar],,,,,,,False,,46526943985884.0,False,48625183883484.0,762,
Twilight Masquerade Pokemon Center Elite Trainer Box,,,,0.0,122.49,twilight masquerade pokemon center elite trainer box,,,,,,,False,,46590903779548.0,False,48688461643996.0,763,
Universes Beyond Assassin's Creed Booster Box,,,,0.0,104.99,universes beyond assassin's creed booster box,,,,,,,False,,46411623268572.0,False,48509966942428.0,764,
Untitled Jun3_08:55,,,,0.0,0.0,untitled jun3_08:55,,,,,,,False,,46610079154396.0,False,48707405447388.0,765,
Wilds of Eldraine Set Booster Box,,,,0.0,144.49,wilds of eldraine set booster box,,,,,,,False,,46411623923932.0,False,48509967597788.0,766,
